Unnamed: 0,SbjNum,Latitude,Longitude,Q21.Income.Food.O1,Q21.Income.SchoolFees.O2,Q21.Income.MedicalBills.O3,Q21.Income.Clothes.O4,Q21.Income.Energy.O5,Q21.Income.Other.O6,Q21.Income.Other.O6.Text,Q29.Income,Q33.CashCropSold,Q34.CashCropUsed,Q35.CashCropSavedForSeed,Q36.CashCropLost,Q38.CashCropEarnings,Q39.CashCropPx,Q40.CostOfProduction,Q41.AverageYear,Q42.ProductionHigherLower,Q56.ProportionCropsSold,Q57.ProportionCropsUsed,Q58.ProportionCropsSavedSeed,Q59.ProportionCropsLost,Q61.CropEarning,Q62.CropSalePx,Q63.ProductionCost,Q64.AverageYear,Q65.ProductionHigherLower,Q67.RearingLivestock,Q69.AmountEarnedCattle,Q70.NumberCattleSold,Q71.PxPerCattle,Q72.TotalEarningCattle,Q73.AmountEarnedGoats,Q74.NumberGoatsSold,Q75.PxPerGoat,Q76.TotalEarningGoats,Q77.AmountEarnedPigs,Q78.NumberPigsSold,Q79.PxPerPig,Q80.TotalEarningPigs,Q81.AmountEarnedChickens,Q82.NumberChickensSold,Q83.PxPerChicken,Q84.TotalEarningsChickens,Q85.RearOtherAnimal,Q86.OtherAnimalType,Q87.OtherAnimalPx,Q88.TotalEarningOtherAnimal,Q89.MainSourcesIncome.1st,Q89.MainSourcesIncome.2nd,Q89.MainSourcesIncome.3rd,Q89.MainSourcesIncome.4th,Q89.MainSourcesIncome.5th,Q89.MainSourcesIncome.TeaIncome,Q89.MainSourcesIncome.CoffeeIncome,Q89.MainSourcesIncome.BananaIncome,Q89.MainSourcesIncome.MaizeIncome,Q89.MainSourcesIncome.HydroponicsIncome,Q89.MainSourcesIncome.BeansIncome,Q89.MainSourcesIncome.LivestockIncome,Q89.MainSourcesIncome.BeekeepingIncome,Q89.MainSourcesIncome.TreeIncome,Q89.MainSourcesIncome.FishIncome,Q89.MainSourcesIncome.HandicraftIncome,Q89.MainSourcesIncome.KitchenGardenIncome,Q89.MainSourcesIncome.SalaryJobIncome,Q89.MainSourcesIncome.CasualLaborIncome,Q89.MainSourcesIncome.RemitIncome,Q89.MainSourcesIncome.GoatIncome,Q89.MainSourcesIncome.PigIncome,Q89.MainSourcesIncome.CattleIncome,Q89.MainSourcesIncome.ChickenIncome,Q89.MainSourcesIncome.Other,Q104.GoodAgPracticeAware.O1,Q104.GoodAgPracticeAware.O2,Q104.GoodAgPracticeAware.O3,Q104.GoodAgPracticeAware.O4,Q104.GoodAgPracticeAware.O5,Q104.GoodAgPracticeAware.O6,Q104.GoodAgPracticeAware.O7,Q104.GoodAgPracticeAware.O8,Q104.GoodAgPracticeAware.O9,Q104.GoodAgPracticeAware.O10,Q104.GoodAgPracticeAware.O11,Q104.GoodAgPracticeAware.O12,Q104.GoodAgPracticeAware.O13,Q104.GoodAgPracticeAware.O14.Text,Q105.GoodAgPracticeTrained.O1,Q105.GoodAgPracticeTrained.O2,Q105.GoodAgPracticeTrained.O3,Q105.GoodAgPracticeTrained.O4,Q105.GoodAgPracticeTrained.O5,Q105.GoodAgPracticeTrained.O6,Q105.GoodAgPracticeTrained.O7,Q105.GoodAgPracticeTrained.O8,Q105.GoodAgPracticeTrained.O9,Q105.GoodAgPracticeTrained.O10,Q105.GoodAgPracticeTrained.O11,Q105.GoodAgPracticeTrained.O12,Q105.GoodAgPracticeTrained.O13,Q105.GoodAgPracticeTrained.O14,Q105.GoodAgPracticeTrained.O15.Text,Q106.ActiviesPracticed.O1,Q106.ActiviesPracticed.O2,Q106.ActiviesPracticed.O3,Q106.ActiviesPracticed.O4,Q106.ActiviesPracticed.O5,Q106.ActiviesPracticed.O6,Q106.ActiviesPracticed.O7,Q106.ActiviesPracticed.O8,Q106.ActiviesPracticed.O9,Q106.ActiviesPracticed.O10,Q106.ActiviesPracticed.O11,Q106.ActiviesPracticed.O12,Q106.ActiviesPracticed.O13,Q106.ActiviesPracticed.O14.Text,Q108.ChangesInPractice,Q109.WhatChange,Q114.NewBusinessStarted,Q115.WhatNewBusiness,Q117.FromWhereLearned.O1,Q117.FromWhereLearned.O2,Q117.FromWhereLearned.O3,Q117.FromWhereLearned.O4,Q117.FromWhereLearned.O5,Q117.FromWhereLearned.O6,Q117.FromWhereLearned.O7.Text,Q118.CostStarting,Q119.DifferenceToIncome,Q120.HowContributeIncome,Q121.OverallIncomeChange,Q122.WhyIncomeChanged,Q21.Income.Other.O6.Text.Tags
177,23992529,,,1,2,3,4,-2,-2,,5,98,0,0,5,"450,000/=",2400,0/=,1,2,1,1,1,5,"600,000/=","6,000/= A BUNCH",0/=,1,3,1,0/=,0,,,70000,1,70000,70000,,,,,,,,,-1,-1,-1,-1,2,3,16,-2,-2,,1,2,,,,,,,,,,,,,3,,,,,2,3,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,,3,4,5,7,13,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,2,,2,,,,,,,,,,,,,,
178,23992530,,,1,2,3,4,-2,-2,,5,95,0,0,1,"380,000/=",2300,0/=,1,4,,,,,,,,,,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,-2,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,,1,2,3,4,5,7,8,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,7,10,-2,-2,-2,-2,-2,-2,-2,,3,4,5,7,13,-2,-2,-2,-2,-2,-2,-2,-2,MULCHING,2,,2,,,,,,,,,,,,,,
179,23992531,,,1,2,3,-2,-2,-2,,5,98,0,0,1,"1,100,000/=",2300,0/=,1,2,2,2,1,5,"60,000/=","1,200/=",0/=,1,2,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,8,-2,-2,-2,,1,,,,,,2,,,,,,,,,,,,,1,2,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,,1,3,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,3,4,5,7,8,10,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
180,23992532,,,2,-2,-2,-2,-2,-2,,5,98,0,0,5,"1,000,000/=",2600,0/=,1,2,2,2,1,5,"750,000/=","5,000/= A BUNCH",0/=,1,2,1,0/=,0,0/=,0/=,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,2,3,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,10,13,-2,-2,-2,-2,-2,-2,MULCHING,2,,2,,,,,,,,,,,,,,
181,23992533,,,1,2,3,4,5,-2,,5,98,0,0,5,"3,450,000/=",2300,"500,000/=",1,2,2,2,1,5,"600,000/=","6,000/= A BUNCH","120,000/=",1,2,1,"2,000,000/=",2 COWS,"1,000,000/=","2,000,000/=",0,0,0,0,,,,,,,,,-1,-1,-1,-1,2,3,18,-2,-2,,1,2,,,,,,,,,,,,,,,3,,,1,2,3,4,5,7,8,11,-2,-2,-2,-2,-2,,1,3,4,5,7,8,13,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,3,4,5,7,8,10,13,-2,-2,-2,-2,-2,MULCHING,2,,1,ALCOHOL BREWING AND SELLING,1,-2,-2,-2,-2,-2,,"1,000,000/=",1,4,4,INCREASE IN THE NUMBER OF CUSTOMERS,
182,23992534,,,6,-2,-2,-2,-2,-2,LIVESTOCK PROJECTS,5,99,0,0,5,"1,242,000/=",2300,0/=,1,2,2,2,1,5,"300,000/=","10,000/=",0/=,1,2,1,0/=,0,0/=,0/=,900000,6,150000,900000,,,,,,,,,-1,-1,-1,-1,2,3,16,-2,-2,,1,2,,,,,,,,,,,,,3,,,,,1,2,3,4,5,7,8,11,-2,-2,-2,-2,-2,,1,2,3,5,7,8,10,-2,-2,-2,-2,-2,-2,-2,,2,3,4,5,7,13,-2,-2,-2,-2,-2,-2,-2,MULCHING,1,ADDING MULCHES TO COFFEE PLANTATIONS,2,,,,,,,,,,,,,,
183,23992535,,,1,2,3,4,5,-2,,5,96,0,0,1,"1,000,000/=",2300,0/=,2,3,2,2,1,5,"750,000/=","5,000/=",0/=,2,3,1,0/=,0,0/=,0/=,200000,2,100000,200000,,,,,,,,,-1,-1,-1,-1,2,3,16,-2,-2,,1,2,,,,,,,,,,,,,3,,,,,2,3,5,7,11,-2,-2,-2,-2,-2,-2,-2,-2,,2,3,4,5,7,8,10,13,-2,-2,-2,-2,-2,-2,"USE OF MANURE, MULCHING",2,4,5,7,8,10,13,-2,-2,-2,-2,-2,-2,MULCHING AND USE OF MANURE,1,MULCHING,2,,,,,,,,,,,,,,
184,23992759,-0.95170028,30.35095422,2,3,4,-2,-2,-2,,5,813,0,0,1,1.87 million,2500,"200,000 shillingsp",1,2,3,1,1,1,2.5million,15000 per bunch,"850,000",1,1,1,"400,000",1,400000,"400,000",300000,2,150000,300000,,,,,,,,,-1,-1,-1,-1,2,3,6,7,20,,2,1,,,4,5,,,,,,,,,,,,,cassava 3,1,2,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
185,23992760,-0.958653285,30.34890869,1,2,3,4,5,-2,,5,564,0,0,5,"1,297,200",2300,"500,000",2,1,1,3,1,2,"500,000","10,000","500,000",2,5,1,,,,,500000,5,100000,500000,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,4,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
186,23992761,-0.806990575,30.24387732,2,4,5,-2,-2,-2,,5,1000,0,0,2,2.5million,2500,500000,2,2,2,1,1,1,750000,15000,2000000,2,4,1,0,0,0,0,,,,,,,,,,,,,-1,-1,-1,-1,2,3,9,-2,-2,,1,2,,,,,,3,,,,,,,,,,,,1,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,making compost manure,2,,,,,,,,,,,,,,
187,23992762,,,1,2,6,-2,-2,-2,trasport costs,5,2000,0,0,1,5000000,2500,2000000,1,1,2,2,1,1,1500000,60000ugx@ 50kgs,200000,1,2,1,3000000,2,1500000,4000000,,,,,300000,4,75000,300000,120000,12,100,120000,-1,-1,-1,-1,2,3,6,7,17,,1,2,,,4,3,,,,,,,,,,5,,,,2,4,5,8,-1,-2,-2,-2,-2,-2,-2,-2,-2,,2,4,5,7,8,10,-2,-2,-2,-2,-2,-2,-2,-2,,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
188,23992763,,,1,2,3,4,5,-2,,5,100,0,0,5,3456000,2700,700000,1,2,5,4,2,2,0,0,45000,2,3,1,0,0,0,0,0,0,0,0,90000,3,90000,90000,0,0,0,0,-1,-1,-1,-1,2,3,6,-2,-2,,1,2,,,3,,,,,,,,,,,,,,,1,2,3,4,-1,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,treches,1,mobile money,1,-2,-2,-2,-2,-2,,1500000,1,1,3,high expenses on fees,
189,23992764,,,2,3,6,-2,-2,-2,labour,5,2590,0,0,1,6216000,2400,2640000,2,4,2,2,1,5,800000,2000,300000,1,2,1,,,,,600000,5,120000,600000,900000,30 piglets,30000,900000,180000,0,0,180000,-1,-1,-1,-1,2,3,6,16,17,,1,2,,,5,,,,,,,,,,4,3,,,,1,2,3,4,5,7,10,11,-2,-2,-2,-2,-2,,1,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,"mulching,ditched, prunning",1,started a shop,1,-2,-2,-2,-2,-2,,3500000,1,1,4,re investment,
190,23992765,,,2,-2,-2,-2,-2,-2,,5,828,0,0,5,2235600,2700,0,1,2,5,3,1,5,0,0,0,1,2,1,2,2,1300000,1300000,120000,2,60000,120000,,,,,,,,,-1,-1,-1,-1,2,3,7,13,-2,,1,3,,,,4,,,,,,2,,,,,,,,4,5,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
191,23992766,,,2,6,-2,-2,-2,-2,land purchase,5,2300,0,0,5,5980000,2600,1300000,1,1,2,2,1,5,810000,6000,320000,1,2,1,576000,0,0,576000,,,,,,,,,320000,6,100,320000,-1,-1,-1,-1,2,3,7,-2,-2,,1,2,,,,3,,,,,,,,,,,,,,1,2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,planted more coffee,2,,,,,,,,,,,,,,
192,23992767,,,2,3,4,5,-2,-2,,5,100,0,0,1,440000,2200,150000,2,4,1,3,1,5,200000,10000,100000,2,4,1,,,,,0,0,0,0,0,0,0,0,,,,,-1,-1,-1,-1,2,20,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,2,1,2,4,7,8,10,-2,-2,-2,-2,-2,-2,-2,,4,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
193,23992768,,,2,3,4,5,-2,-2,,5,100,0,0,1,770000,2200,300000,1,2,3,1,1,1,2400000,10000,200000,1,2,1,900000,1,900000,900000,,,,,,,,,,,,,1,sheep,0,0,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,4,7,8,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,7,8,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
194,23992769,,,1,3,4,5,-2,-2,,5,100,0,0,5,528000,2200,100000,1,2,1,3,1,1,0,0,100000,2,5,1,,,,,0,0,0,0,,,,,,,,,-1,-1,-1,-1,2,-1,-2,-2,-2,,1,,,,,,,,,,,,,,,,,,,1,2,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,6,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,7,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
195,23992773,,,1,2,3,4,-2,-2,,5,100,0,0,5,782000,2300,300000,1,2,2,1,1,1,1200000,5000,300000,1,2,1,,,,,0,0,0,0,,,,,,,,,-1,-1,-1,-1,2,3,6,-2,-2,,1,2,,,3,,,,,,,,,,,,,,,1,2,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
196,23992774,,,2,3,4,-2,-2,-2,,5,100,0,0,5,4728000,2400,800000,1,1,2,2,1,1,360000,6000,800000,2,4,1,0,0,0,0,0,0,0,0,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,3,4,6,7,8,12,-2,-2,-2,-2,-2,-2,-2,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,3,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
197,23992775,,,2,4,5,-2,-2,-2,,5,100,0,0,5,1200000,2400,600000,1,2,2,1,1,5,5000000,10000,600000,1,2,1,1300000,2,650000,1300000,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,2,1,,,,,,,,,,,,,,,,,,4,7,8,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,,6,7,8,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,1,small business,1,-2,-2,-2,-2,-2,,300000,1,2,4,more capital,
198,23992776,,,2,3,4,5,-2,-2,,5,100,0,0,5,1750000,2500,600000,2,5,2,2,1,5,2400000,10000,600000,2,4,1,2000000,2,1000000,2000000,300000,3,100000,300000,,,,,,,,,-1,-1,-1,-1,2,3,20,-2,-2,,1,2,,,,,,,,,,,,,,,,,micro enterprise,4,6,7,8,9,-2,-2,-2,-2,-2,-2,-2,-2,,4,7,8,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,1,small shop,1,-2,-2,-2,-2,-2,,200000,1,5,5,more experience in managing the shop,
199,23992777,,,4,5,-2,-2,-2,-2,,5,100,0,0,5,1300000,2600,500000,1,2,3,1,1,5,1800000,5000,500000,1,1,1,2400000,6,400000,2400000,60000,1,600000,60000,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,6,7,8,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,6,7,8,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
200,23992778,,,1,2,3,4,5,-2,,5,100,0,0,5,330000,2200,120000,2,1,2,1,1,5,420000,7000,120000,2,4,1,0,0,0,0,80000,1,80000,80000,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,1,,,,,,,,,,,,,,,,,,4,6,7,8,9,-2,-2,-2,-2,-2,-2,-2,-2,,6,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
201,23992779,,,2,3,4,5,-2,-2,,5,100,0,0,5,2500000,2500,300000,2,4,3,2,1,5,16800000,7000,300000,2,4,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,4,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
202,23992780,,,2,4,5,-2,-2,-2,,5,100,0,0,5,1920000,2500,400000,1,1,2,1,1,5,30000,1500,60000,1,1,1,1000000,1,1000000,1000000,100000,1,100000,100000,160000,1,160000,160000,,,,,-1,-1,-1,-1,2,3,7,-1,-1,,1,2,,,,3,,,,,,,,,,,,,,4,5,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,4,5,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,5,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
203,23992781,,,1,2,3,4,5,-2,,5,100,0,0,5,750000,2500,400000,1,2,5,4,1,5,0,0,300000,1,2,1,700000,1,700000,700000,0,0,0,0,,,,,,,,,-1,-1,-1,-1,2,7,14,-1,-1,,1,,,,,3,,,,,,,2,,,,,,,4,7,8,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,5,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
204,23992850,-0.96022602,30.34469021,1,2,3,-2,-2,-2,,5,3,80,25,1,"700,000ugx",2300,"150,000ugx",1,2,3,2,3,5,"120,000,000ugx","10kg@ 10,000ugx","150,000ugx",1,1,1,i didnot sell any,none,,none,,,,,,,,,,,,,-1,-1,-1,-1,1,3,6,14,20,2,,1,,,3,,,,,,,,4,,,,,,buiding houses,1,2,4,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,Mulching and planting in time,2,,,,,,,,,,,,,,
205,23992851,-0.826867165,30.25745571,1,2,3,4,-2,-2,,5,23,100,25,2,"230,000ugx",2300,"60,000ugx",2,4,2,2,1,2,"25,000,000ugx","10,000ugx perkg","12,000,000ugx",1,4,1,,,,,100000,1,100000,100000,120000,1,"120,000ugx",120000,,,,,-1,-1,-1,-1,1,3,14,-2,-2,1,,2,,,,,,,,,,,3,,,,,,,1,2,3,4,5,-2,-2,-2,-2,-2,-2,-2,-2,,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,i covered my coffee and banana plantation with grasses and banana leaves this hasp increased on soil fertility hence high production.,2,,,,,,,,,,,,,,
206,23992852,-0.827276975,30.25661152,2,-2,-2,-2,-2,-2,,5,90,25,50,5,"2,500,000ugx",2300,"350,000ugx",1,1,1,2,3,5,"360,000ugx","3,000 perkg","20,000 ugx",2,3,1,12,4,"900,000ugx","3,600,000ugx",6,3,100000,300000,,,,,,,,,-1,-1,-1,-1,2,3,4,6,7,,1,2,4,,3,5,,,,,,,,,,,,,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,mulching and terracing increase soil fertility hence high crop production.,2,,,,,,,,,,,,,,
207,23992853,-0.503544501,30.29424276,1,2,3,4,5,-2,,5,100,0,0,2,350000,2500,500000,2,1,2,2,1,1,"1,000,000",10000,500000,2,5,1,"2,240,000",1,800000,"2,240,000",,,,,,,,,,,,,-1,-1,-1,-1,2,3,7,-2,-2,,1,4,,,,2,,,,,,,,,,,,,,1,7,8,9,10,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,8,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,7,8,9,-2,-2,-2,-2,-2,-2,-2,-2,,1,use of biogas,1,small retail shop,1,-2,-2,-2,-2,-2,,500000,1,4,3,it has improved because of my commitment to it,
208,23992854,-0.504485712,30.30436872,2,4,5,-2,-2,-2,,5,100,0,0,5,"112,700",2300,800000,2,5,3,1,1,5,"1,500,000",10000,800000,2,5,1,,,,,80000,1,80000,80000,,,,,,,,,-1,-1,-1,-1,2,3,6,-2,-2,,2,1,,,3,,,,,,,,,,,,,,,3,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,1,alcohol brewing,1,-2,-2,-2,-2,-2,,0,1,3,4,many customers,
209,23992855,-0.499291527,30.29382961,1,2,3,4,-2,-2,,5,100,0,0,5,1000000,2300,400000,1,2,2,2,1,1,150000,5000,500000,1,2,1,,,,,100000,1,100000,100000,,,,,30000,2,2,30000,-1,-1,-1,-1,2,3,6,-2,-2,,1,2,,,3,,,,,,,,,,,,,,,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
210,23992856,-0.48978204,30.28480834,2,3,4,5,-2,-2,,5,100,0,0,5,"1,400,000",2500,400000,1,1,3,1,1,5,840000,7000,400000,1,1,1,,,,,,,,,0,0,0,0,,,,,-1,-1,-1,-1,2,3,-2,-2,-2,,1,2,,,,,,,,,,,,,,,,,,1,2,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
211,23992857,-0.489821414,30.28473029,1,2,3,4,5,-2,,5,100,0,0,5,1400000,2500,1000000,1,1,3,1,1,1,520000,1300 per kg,200000,2,4,1,0,0,0,0,,,,,,,,,,,,,-1,-1,-1,-1,2,3,6,-2,-2,,1,2,,,3,,,,,,,,,,,,,,,1,2,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,,2,,1,small hotel,1,2,-2,-2,-2,-2,,200000,1,3,4,good customer care that brings more customers,
212,23992858,-0.538371178,30.37385608,1,2,3,-2,-2,-2,,5,4,4,0,2,"420,000ugx",2100,"70,000ugx",2,4,3,3,2,3,"30,000ugx",750ugx perkg,"25,000ugx",2,4,1,,,,,,0,,,0,none,none,,,,,,-1,-1,-1,-1,2,6,14,-2,-2,,2,,,,1,,,,,,,,3,,,,,,,1,2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,Replacing dry coffee tress with  imroved ones,2,,,,,,,,,,,,,,
213,23992859,-0.548280932,30.36953945,1,2,3,4,6,-2,buy land,5,100,0,0,1,"3,000,000ugx",2800,"2,000,000ugx",1,2,2,1,1,2,"100,000ugx","1,000ugx perkg","400,000ugx",2,5,1,,,,,280000,2,140000,280000,,,,,,,,,-1,-1,-1,-1,2,3,6,7,20,,1,2,,,4,5,,,,,,,,,,,,,ovacodo 3,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,Adding dry glasses in the farm which increases on soil feryility.,1,Am ashop keeper,1,-2,-2,-2,-2,-2,,"150,000ugx",1,7,4,I have got profits and invested in my farm,
214,23992860,-0.522894849,30.3939537,1,2,3,-2,-2,-2,,2,100,0,0,2,"276,000ugx",2300,"40,000ugx",1,2,,,,,,,,,,1,,,,,2,2,150000,300000,,,,,,,,,-1,-1,-1,-1,2,14,16,-2,-2,,1,,,,,,,,,,,,3,,2,,,,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,i use grasses and banana leaves to cover my farm with the aim of increasing soil fertility.,2,,,,,,,,,,,,,,
