Unnamed: 0,SbjNum,Latitude,Longitude,Q128.SatisfactionSupportInformation,Q129.InformationFromWhere.O1,Q129.InformationFromWhere.O2,Q129.InformationFromWhere.O3,Q129.InformationFromWhere.O4,Q129.InformationFromWhere.O5,Q129.InformationFromWhere.O6,Q129.InformationFromWhere.O7,Q129.InformationFromWhere.O8,Q129.InformationFromWhere.O9,Q129.InformationFromWhere.O10,Q129.InformationFromWhere.O11,Q129.InformationFromWhere.O12,Q129.InformationFromWhere.O13,Q129.InformationFromWhere.O14,Q129.InformationFromWhere.O15,Q129.InformationFromWhere.O16,Q129.InformationFromWhere.O17,Q129.InformationFromWhere.O18,Q129.InformationFromWhere.O19.Text,Q130.AgExperimentsFrequency,Q130.AgExperimentsFrequency.Text,Q131.AgSharingFrequency,Q131.AgSharingFrequency.Text,Q132.FarmPromotorGuidanceFrequency,Q132.FarmPromotorGuidanceFrequency.Text,Q133.CoopExtensionSupportFrequency,Q133.CoopExtensionSupportFrequency.Text,Q134.ExtensionOfficerVisitFrequency,Q134.ExtensionOfficerVisitFrequency.Text,Q135.RadioStationFrequency,Q135.RadioStationFrequency.Text,Q136.WeFarmFrequency,Q136.WeFarmFrequency.Text,Q137.MobileFrequency,Q137.MobileFrequency.Text,Q138.NewspaperFrequency,Q138.NewspaperFrequency.Text,Q139.TVFrequency,Q139.TVFrequency.Text,Q140.InternetFrequency,Q140.InternetFrequency.Text,Q141.CenterOfExcellenceFrequency,Q141.CenterOfExcellenceFrequency.Text,Q142.LocalGroupFrequency,Q142.LocalGroupFrequency.Text,Q143.TrainingSessionFrequency,Q143.TrainingSessionFrequency.Text,Q144.TrainingMaterialsFrequency,Q144.TrainingMaterialsFrequency.Text,Q145.MostValuableSources.O1,Q145.MostValuableSources.O2,Q145.MostValuableSources.O3,Q145.MostValuableSources.O4,Q145.MostValuableSources.O5,Q145.MostValuableSources.O6,Q145.MostValuableSources.O7,Q145.MostValuableSources.O8,Q145.MostValuableSources.O9,Q145.MostValuableSources.O10,Q145.MostValuableSources.O11,Q145.MostValuableSources.O12,Q145.MostValuableSources.O13,Q145.MostValuableSources.O14,Q165.ShareNewFarmingPractice,Q165.ShareNewFarmingPractice.Other,Q166.ShareNewFarmingPractice.Example,Q167.HowOftenShareIdeas,Q168.WhoShareIdeaWith,Q169.HowShareInfo.O1,Q169.HowShareInfo.O2,Q169.HowShareInfo.O3,Q169.HowShareInfo.O4,Q169.HowShareInfo.O5,Q169.HowShareInfo.O6,Q169.HowShareInfo.O7,Q169.HowShareInfo.O8,Q169.HowShareInfo.O9,Q169.HowShareInfo.O10.Text,Q174.ReceivedFarmerPromotor,Q175.FarmerPromotorSupportObtained.O1,Q175.FarmerPromotorSupportObtained.O2,Q175.FarmerPromotorSupportObtained.O3,Q175.FarmerPromotorSupportObtained.O4.Text,Q176.SatisfactionFarmerPromotorTraining,Q178.SatisfactionFarmerPromotorDemoPlot,Q182.SatisfactionFarmerPromotorOther,Q184.GPS.Latitude,Q184.GPS.Longitude
245,23992893,0.707743049,30.51285699,3,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,3,-2,-2,how to pluck and plant good tea,4,1,,0.707743049,30.51285699
246,23992894,0.668868998,30.49845054,5,-2,-2,-2,1,-2,1,-2,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,1,,4,,1,,-1,,2,,2,,2,,-1,,-1,,-1,,-1,,-1,,8,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,3,-2,-2,how to pluck tea,3,2,,0.668868998,30.49845054
247,23992895,0.715365899,30.46200079,3,-2,-2,-2,-2,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,,3,,-1,,-1,,-1,,-1,,1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,3,9,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,3,-2,-2,on how to plant tea majorly because i have just began farming,1,1,,0.715365899,30.46200079
248,23992896,-0.600018187,30.11227637,5,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,4,,1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"If you  prun, mulch and plant in time you can get high yield.",monthly,By carrying/showing them experiments,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.600018187,30.11227637
249,23992897,-0.598823708,30.11456439,4,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,that if our coffee plantations get pest and diseases we should consult the extension wokers.,every month,by having farmers meetings,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.598823708,30.11456439
250,23992898,-0.598803131,30.11395036,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,7,,6,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.598803131,30.11395036
251,23992899,-0.62870459,30.05360461,2,1,2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,3,,-1,,5,,7,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,4,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.62870459,30.05360461
252,23992900,-0.627441678,30.05563815,1,1,1,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,7,,7,,2,,-1,,-1,,6,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,i encourage them to encouge in agriculture,every month,with my farmer group members,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.627441678,30.05563815
253,23992901,-0.631150108,30.04706275,1,1,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,i advice them to cut the affected coffee tree.,every nonth,My neighbours,1,2,5,-1,-1,-1,-1,-1,-1,,1,1,-2,-2,,4,4,,-0.631150108,30.04706275
254,23992902,-0.632512993,30.04294098,5,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,5,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,we share ways on how to prevent pest and diseases in our farms.,every month,with my friends,2,-1,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,-0.632512993,30.04294098
255,23992903,-0.636144787,30.04283344,1,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,7,,7,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,5,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,1,-2,-2,,4,4,4,-0.636144787,30.04283344
256,23992904,-0.515293814,30.25947811,2,1,1,-2,1,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,-1,,7,,6,,3,,-1,,-1,,-1,,4,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"how, where and when to get quality seeds",Every day,with farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,1,1,-2,-2,,4,4,,-0.515293814,30.25947811
257,23992905,-0.523869699,30.26101489,4,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,how to mulch the plantation with the aim of increasing soil fertility.,every day,my relative,1,2,6,-2,-2,-2,-2,-2,-2,,1,1,-2,-2,,4,4,1,-0.523869699,30.26101489
258,23992906,-0.524669376,30.25898834,2,1,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,,2,,3,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,5,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.524669377,30.25898834
259,23992908,0.714986925,30.4617334,3,-2,-2,-2,1,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,what i have learnt,like daily if need arises,with fellow farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,Adivse on how to maintain the tea in good condition,4,1,,0.714986925,30.4617334
260,23992909,0.714986925,30.4617334,3,-2,-2,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,4,,4,,2,,-1,,-1,,1,,-1,,-1,,-1,,-1,,-1,,-1,,5,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,0.714986925,30.4617334
261,23992910,0.745533432,30.52340676,3,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,5,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,3,-2,-2,taught on how to pick tea and maintain the garden,3,1,,0.745533432,30.52340676
262,23992911,0.741997285,30.52674164,1,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,what i have learnt,like daily,with fellow farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.741997285,30.52674164
263,23992912,0.734693702,30.51826625,3,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,0.734693702,30.51826625
264,23992913,0.741899637,30.50903068,3,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,0.741899637,30.50903068
265,23992914,0.770753711,30.54856597,3,-2,-2,-2,1,-2,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,5,8,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,what i have learnt,daily,with fellow farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.770753711,30.54856597
266,23992915,0.772367452,30.54566142,3,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,5,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,0.772367453,30.54566142
267,23992916,0.771796712,30.54570234,3,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,what i have known,daily,with fellow farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.771796712,30.54570234
268,23992917,0.771796712,30.54570234,3,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,5,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,how to pluck tea,likr daily,with fellow farmers,1,2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.771796712,30.54570234
269,23992918,0.772100519,30.54630855,3,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,4,,4,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,3,-2,-2,on how to pluck,1,1,,0.772100519,30.54630855
270,23992919,-0.524845224,30.25952094,2,1,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,3,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,-0.524845224,30.25952094
271,23992920,0.777850253,30.55431245,3,-2,-2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,1,,1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,2,,how to pluck,when one asks,with a fellow farmer,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.777850253,30.55431245
272,23992921,0.770926589,30.54872426,1,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,2,,,,,,,,0.770926589,30.54872426
273,23992989,0.679035315,30.42448073,1,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"on how to mantain plantations, how to produce quality tea as farmers, encourage farmers and workers to have good basket for their homes",weekly,"farmers forrum, community members",1,6,8,-1,-1,-1,-1,-1,-1,,2,,,,,,,,0.679035315,30.42448073
274,23992990,0.735156379,30.46630029,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,,5,,-1,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"new methods of farming, information about spraying every after three months",quarterly,other farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,giving seedlings,3,3,,0.735156379,30.46630028
275,23992991,0.712290873,30.53546408,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,new farming methods,monthly,farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.712290873,30.53546408
276,23992992,0.711445597,30.53048953,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,having good poultry unit,weekly,farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.711445597,30.53048953
277,23992993,0.67789954,30.42658684,4,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,local government,1,,2,,-1,,4,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"prunning, plucking, measurement of fertilizer to put in an acre",every season,other farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.67789954,30.42658684
278,23992994,0.679035315,30.42448073,4,1,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,3,,-1,,-1,,1,,1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"teaching them how to mulch,",weekly,other farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.679035315,30.42448073
279,23992995,0.686222043,30.42724981,2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,other methods of farming,weekly,other farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.686222043,30.42724981
280,23992996,0.682955775,30.42763214,4,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,6,,-1,,-1,,6,,6,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,good plucking methods,after 6months,other farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.682955775,30.42763214
281,23992997,0.715415472,30.46194778,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,very little supervision from above,1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,other methods of farming,weekly,farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.715415472,30.46194778
282,23992998,0.715841389,30.46168809,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,new farming methods,weekly,other farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.715841389,30.46168809
283,23992999,0.715385342,30.47179256,4,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,5,,5,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,8,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,give them advice  on what he had got from the new farming methods,monthly,fellow farmers,9,-2,-2,-2,-2,-2,-2,-2,-2,meeting one by one,2,,,,,,,,0.715385342,30.47179256
284,23993001,0.704031551,30.46697125,4,-2,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,7,,-1,,-1,,-1,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"dairy farming,",every after two days,other farmers,6,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,planting of pasture since the soil could not support,3,4,,0.704031551,30.46697125
285,23993002,0.708232727,30.46848461,2,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,,8,any time,-1,,3,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,5,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,how to plant and prun,it depends,any one who is interested in getting that idea,9,-2,-2,-2,-2,-2,-2,-2,-2,when they have gathered at the factory to pick their money,1,3,-2,-2,tea planting,3,3,,0.708232727,30.46848461
286,23993003,0.7242456,30.45780192,2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,6,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,4,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,tea planting,after 3 months,fellow farmers,6,9,-2,-2,-2,-2,-2,-2,-2,from his shop,1,1,-2,-2,,3,3,,0.7242456,30.45780192
287,23993004,0.745976707,30.52381479,4,-2,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,4,,-1,,8,sometimes it takes long,8,it takes time,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,3,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,how to plant tea,weekly if possible,other farmers,1,3,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.745976707,30.52381479
288,23993005,0.742926222,30.5307797,4,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,8,it depends,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,how we can buy fertilizers and manure,during rainy season,other farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,how to pluck tea,4,4,,0.742926222,30.5307797
289,23993006,0.741605235,30.52688638,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,if it was possible would share ideas on how factory can increase on the cost of tea,after like 2 to 3 months,fellow farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.741605235,30.52688637
290,23993007,0.752406758,30.52123307,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,not sure,it depends,other farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.752406758,30.52123307
291,23993008,0.714895869,30.46186026,2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,,-1,,-1,,3,,3,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,"how to apply fertilizers, how to pluck good leaves and the plucking rounds",after 2 weeks,other farmers,7,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,how to control plucking round,3,4,,0.714895869,30.46186026
292,23993009,0.714026386,30.46154426,4,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,new farming methods,if possible weekly,other farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,gave him manure,4,4,,0.714026386,30.46154426
293,23993010,0.715202711,30.46180441,4,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,,1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,what they have taught me,after like 1 week,other farmers,6,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.715202711,30.46180441
294,23993011,0.691743701,30.45847339,4,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,3,,4,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,3,,sensitizing on how to make composite manure,during holidays,other farmers,1,-2,-2,-2,-2,-2,-2,-2,-2,,2,,,,,,,,0.691743701,30.45847339
